"","X","Dataset","Fold","Repeat","Method","MethodType","AUC","Popt","ACC"
"29764",764,"postgres","Fold-41","Rep-2","SimpleLogistic","R-dd",0.747338879899064,0.673399278532086,0.442006269592476
"29765",765,"postgres","Fold-41","Rep-2","LMT","R-non-EA",0.755881253659243,0.612505104657753,0.260188087774295
"29766",766,"postgres","Fold-41","Rep-2","LMT","R-ad",0.755881253659243,0.747680442694356,0.454545454545455
"29767",767,"postgres","Fold-41","Rep-2","LMT","R-ee",0.755881253659243,0.768072079384876,0.504702194357367
"29768",768,"postgres","Fold-41","Rep-2","LMT","R-dd",0.755881253659243,0.661787124655179,0.432601880877743
"29769",769,"postgres","Fold-41","Rep-2","RBFNetwork","R-non-EA",0.64359462396488,0.634828696857358,0.329153605015674
"29770",770,"postgres","Fold-41","Rep-2","RBFNetwork","R-ad",0.64359462396488,0.708641804797307,0.432601880877743
"29771",771,"postgres","Fold-41","Rep-2","RBFNetwork","R-ee",0.64359462396488,0.704944121948353,0.442006269592476
"29772",772,"postgres","Fold-41","Rep-2","RBFNetwork","R-dd",0.64359462396488,0.660935379408231,0.41692789968652
"29773",773,"postgres","Fold-41","Rep-2","JRip","R-non-EA",0.71451749847149,0.619892950677962,0.25705329153605
"29774",774,"postgres","Fold-41","Rep-2","JRip","R-ad",0.71451749847149,0.748281286325531,0.495297805642633
"29775",775,"postgres","Fold-41","Rep-2","JRip","R-ee",0.71451749847149,0.753339915792266,0.5141065830721
"29776",776,"postgres","Fold-41","Rep-2","JRip","R-dd",0.71451749847149,0.689191966764407,0.467084639498433
"29777",777,"postgres","Fold-41","Rep-2","Logistic","R-non-EA",0.738571820536696,0.618369627426829,0.269592476489028
"29778",778,"postgres","Fold-41","Rep-2","Logistic","R-ad",0.738571820536696,0.735255731529695,0.457680250783699
"29779",779,"postgres","Fold-41","Rep-2","Logistic","R-ee",0.738571820536696,0.747339059848725,0.489028213166144
"29780",780,"postgres","Fold-41","Rep-2","Logistic","R-dd",0.738571820536696,0.667110166960902,0.438871473354232
"29781",781,"postgres","Fold-41","Rep-2","RandomForest","R-non-EA",0.748214937703756,0.649070000667013,0.335423197492163
"29782",782,"postgres","Fold-41","Rep-2","RandomForest","R-ad",0.748214937703756,0.75058030210468,0.476489028213166
"29783",783,"postgres","Fold-41","Rep-2","RandomForest","R-ee",0.748214937703756,0.775667420824065,0.520376175548589
"29784",784,"postgres","Fold-41","Rep-2","RandomForest","R-dd",0.748214937703756,0.675864522945987,0.457680250783699
"29785",785,"postgres","Fold-41","Rep-2","SMO","R-non-EA",0.667985974433371,0.58727260459339,0.253918495297806
"29786",786,"postgres","Fold-41","Rep-2","SMO","R-ad",0.667985974433371,0.665544292760828,0.432601880877743
"29787",787,"postgres","Fold-41","Rep-2","SMO","R-ee",0.667985974433371,0.665544292760828,0.432601880877743
"29788",788,"postgres","Fold-41","Rep-2","SMO","R-dd",0.667985974433371,0.665544292760828,0.432601880877743
"29789",789,"postgres","Fold-41","Rep-2","J48","R-non-EA",0.686978389133859,0.583046157467563,0.210031347962382
"29790",790,"postgres","Fold-41","Rep-2","J48","R-ad",0.686978389133859,0.706542153191193,0.404388714733542
"29791",791,"postgres","Fold-41","Rep-2","J48","R-ee",0.686978389133859,0.730622180254103,0.489028213166144
"29792",792,"postgres","Fold-41","Rep-2","J48","R-dd",0.686978389133859,0.628752277189822,0.391849529780564
"29793",793,"postgres","Fold-41","Rep-2","Ridor","R-non-EA",0.623793125052661,0.566740417095619,0.288401253918495
"29794",794,"postgres","Fold-41","Rep-2","Ridor","R-ad",0.623793125052661,0.585596747740942,0.300940438871473
"29795",795,"postgres","Fold-41","Rep-2","Ridor","R-ee",0.623793125052661,0.585596747740942,0.300940438871473
"29796",796,"postgres","Fold-41","Rep-2","Ridor","R-dd",0.623793125052661,0.558866785021885,0.300940438871473
"29797",797,"postgres","Fold-41","Rep-2","IBk","R-non-EA",0.707755326020969,0.616866906870785,0.275862068965517
"29798",798,"postgres","Fold-41","Rep-2","IBk","R-ad",0.707755326020969,0.723336981076407,0.454545454545455
"29799",799,"postgres","Fold-41","Rep-2","IBk","R-ee",0.707755326020969,0.749766155254394,0.482758620689655
"29800",800,"postgres","Fold-41","Rep-2","IBk","R-dd",0.707755326020969,0.638736382044671,0.41692789968652
"29801",801,"postgres","Fold-41","Rep-2","NS.UP","R-unsup",0.401886926970698,0.234287216929922,0
"29802",802,"postgres","Fold-41","Rep-2","ND.UP","R-unsup",0.36886246432576,0.310696582970001,0
"29803",803,"postgres","Fold-41","Rep-2","NF.UP","R-unsup",0.690791563055638,0.34927437834404,0
"29804",804,"postgres","Fold-41","Rep-2","Entropy.UP","R-unsup",0.63504252823153,0.376609219827178,0
"29805",805,"postgres","Fold-41","Rep-2","LT.UP","R-unsup",0.57621054769276,0.574085407276735,0.322884012539185
"29806",806,"postgres","Fold-41","Rep-2","FIX.UP","R-unsup",0.537207071547241,0.295326710113287,0
"29807",807,"postgres","Fold-41","Rep-2","NDEV.UP","R-unsup",0.494288880871262,0.578948462767822,0.294670846394984
"29808",808,"postgres","Fold-41","Rep-2","AGE.UP","R-unsup",0.553298017365604,0.63833154006471,0.31974921630094
"29809",809,"postgres","Fold-41","Rep-2","NUC.UP","R-unsup",0.36517351561673,0.368245277653201,0.0376175548589342
"29810",810,"postgres","Fold-41","Rep-2","EXP.UP","R-unsup",0.52588097280224,0.541586476960434,0.203761755485893
"29811",811,"postgres","Fold-41","Rep-2","REXP.UP","R-unsup",0.512121140106596,0.52303747641685,0.181818181818182
"29812",812,"postgres","Fold-41","Rep-2","SEXP.UP","R-unsup",0.513960753474525,0.547762364873303,0.231974921630094
"29813",813,"postgres","Fold-51","Rep-2","EALR","EALR",0.566261130500016,0.659594496783335,0.351744186046512
"29815",815,"postgres","Fold-51","Rep-2","NaiveBayes","R-non-EA",0.717326070648097,0.554374653147849,0.215116279069767
"29816",816,"postgres","Fold-51","Rep-2","NaiveBayes","R-ad",0.717326070648097,0.655540841444703,0.319767441860465
"29817",817,"postgres","Fold-51","Rep-2","NaiveBayes","R-ee",0.717326070648097,0.759018850559902,0.520348837209302
"29818",818,"postgres","Fold-51","Rep-2","NaiveBayes","R-dd",0.717326070648097,0.533782274381505,0.311046511627907
"29819",819,"postgres","Fold-51","Rep-2","SimpleLogistic","R-non-EA",0.730811099514009,0.603038934576089,0.25
"29820",820,"postgres","Fold-51","Rep-2","SimpleLogistic","R-ad",0.730811099514009,0.745613279324581,0.5
"29821",821,"postgres","Fold-51","Rep-2","SimpleLogistic","R-ee",0.730811099514009,0.749545547382086,0.505813953488372
"29822",822,"postgres","Fold-51","Rep-2","SimpleLogistic","R-dd",0.730811099514009,0.657700382039023,0.436046511627907
"29823",823,"postgres","Fold-51","Rep-2","LMT","R-non-EA",0.757866776476728,0.600008558325221,0.223837209302326
"29824",824,"postgres","Fold-51","Rep-2","LMT","R-ad",0.757866776476728,0.748846477737263,0.473837209302326
"29825",825,"postgres","Fold-51","Rep-2","LMT","R-ee",0.757866776476728,0.782278098114844,0.529069767441861
"29826",826,"postgres","Fold-51","Rep-2","LMT","R-dd",0.757866776476728,0.664756632861969,0.436046511627907
"29827",827,"postgres","Fold-51","Rep-2","RBFNetwork","R-non-EA",0.60080849016602,0.602596121134203,0.325581395348837
"29828",828,"postgres","Fold-51","Rep-2","RBFNetwork","R-ad",0.60080849016602,0.710159606688402,0.476744186046512
"29829",829,"postgres","Fold-51","Rep-2","RBFNetwork","R-ee",0.60080849016602,0.721730774468748,0.488372093023256
"29830",830,"postgres","Fold-51","Rep-2","RBFNetwork","R-dd",0.60080849016602,0.617661273876688,0.40406976744186
"29831",831,"postgres","Fold-51","Rep-2","JRip","R-non-EA",0.707960957630712,0.54172644384508,0.177325581395349
"29832",832,"postgres","Fold-51","Rep-2","JRip","R-ad",0.707960957630712,0.725120128289928,0.436046511627907
"29833",833,"postgres","Fold-51","Rep-2","JRip","R-ee",0.707960957630712,0.750676023330747,0.508720930232558
"29834",834,"postgres","Fold-51","Rep-2","JRip","R-dd",0.707960957630712,0.665943599513102,0.436046511627907
"29835",835,"postgres","Fold-51","Rep-2","Logistic","R-non-EA",0.734867820215924,0.594027329859178,0.23546511627907
"29836",836,"postgres","Fold-51","Rep-2","Logistic","R-ad",0.734867820215924,0.74031343658566,0.48546511627907
"29837",837,"postgres","Fold-51","Rep-2","Logistic","R-ee",0.734867820215924,0.759735004198536,0.51453488372093
"29838",838,"postgres","Fold-51","Rep-2","Logistic","R-dd",0.734867820215924,0.653497830071092,0.433139534883721
"29839",839,"postgres","Fold-51","Rep-2","RandomForest","R-non-EA",0.744492848755667,0.613836311242773,0.276162790697674
"29840",840,"postgres","Fold-51","Rep-2","RandomForest","R-ad",0.744492848755667,0.743077841074731,0.459302325581395
"29841",841,"postgres","Fold-51","Rep-2","RandomForest","R-ee",0.744492848755667,0.787807289002523,0.523255813953488
"29842",842,"postgres","Fold-51","Rep-2","RandomForest","R-dd",0.744492848755667,0.641448917642521,0.421511627906977
"29843",843,"postgres","Fold-51","Rep-2","SMO","R-non-EA",0.67268787305522,0.530112266655976,0.191860465116279
"29844",844,"postgres","Fold-51","Rep-2","SMO","R-ad",0.67268787305522,0.610104682150626,0.375
"29845",845,"postgres","Fold-51","Rep-2","SMO","R-ee",0.67268787305522,0.610104682150626,0.375
"29846",846,"postgres","Fold-51","Rep-2","SMO","R-dd",0.67268787305522,0.596340952167726,0.375
"29847",847,"postgres","Fold-51","Rep-2","J48","R-non-EA",0.712323461300108,0.598364696087809,0.197674418604651
"29848",848,"postgres","Fold-51","Rep-2","J48","R-ad",0.712323461300108,0.723841411029974,0.438953488372093
"29849",849,"postgres","Fold-51","Rep-2","J48","R-ee",0.712323461300108,0.765174791862459,0.51453488372093
"29850",850,"postgres","Fold-51","Rep-2","J48","R-dd",0.712323461300108,0.646592495471396,0.421511627906977
"29851",851,"postgres","Fold-51","Rep-2","Ridor","R-non-EA",0.67011318046903,0.545339524062956,0.223837209302326
"29852",852,"postgres","Fold-51","Rep-2","Ridor","R-ad",0.67011318046903,0.601551937409025,0.354651162790698
"29853",853,"postgres","Fold-51","Rep-2","Ridor","R-ee",0.67011318046903,0.601551937409025,0.354651162790698
"29854",854,"postgres","Fold-51","Rep-2","Ridor","R-dd",0.67011318046903,0.580063506923412,0.354651162790698
"29855",855,"postgres","Fold-51","Rep-2","IBk","R-non-EA",0.718375925503115,0.601802790264191,0.261627906976744
"29856",856,"postgres","Fold-51","Rep-2","IBk","R-ad",0.718375925503115,0.729916409323243,0.47093023255814
"29857",857,"postgres","Fold-51","Rep-2","IBk","R-ee",0.718375925503115,0.769382529065132,0.520348837209302
"29858",858,"postgres","Fold-51","Rep-2","IBk","R-dd",0.718375925503115,0.620825918864273,0.40406976744186
"29859",859,"postgres","Fold-51","Rep-2","NS.UP","R-unsup",0.392456130336932,0.23283639561115,0
"29860",860,"postgres","Fold-51","Rep-2","ND.UP","R-unsup",0.373004256498907,0.306484238543917,0
"29861",861,"postgres","Fold-51","Rep-2","NF.UP","R-unsup",0.676805750350631,0.363575183623627,0
"29862",862,"postgres","Fold-51","Rep-2","Entropy.UP","R-unsup",0.622168449721126,0.398535719133842,0
"29863",863,"postgres","Fold-51","Rep-2","LT.UP","R-unsup",0.58443483153397,0.590452674550562,0.34593023255814
"29864",864,"postgres","Fold-51","Rep-2","FIX.UP","R-unsup",0.507789311458299,0.269112163165905,0
"29865",865,"postgres","Fold-51","Rep-2","NDEV.UP","R-unsup",0.486738192700349,0.585357018261293,0.290697674418605
"29866",866,"postgres","Fold-51","Rep-2","AGE.UP","R-unsup",0.545266071952771,0.644026437432078,0.325581395348837
"29867",867,"postgres","Fold-51","Rep-2","NUC.UP","R-unsup",0.364977453602531,0.36998759979039,0.0261627906976744
"29868",868,"postgres","Fold-51","Rep-2","EXP.UP","R-unsup",0.533064312273721,0.563859527458142,0.229651162790698
"29869",869,"postgres","Fold-51","Rep-2","REXP.UP","R-unsup",0.51403441893082,0.542653060999895,0.22093023255814
"29870",870,"postgres","Fold-51","Rep-2","SEXP.UP","R-unsup",0.507124743142307,0.564046575419874,0.261627906976744
"29871",871,"postgres","Fold-61","Rep-2","EALR","EALR",0.567281851671085,0.629371883850377,0.322766570605187
"29873",873,"postgres","Fold-61","Rep-2","NaiveBayes","R-non-EA",0.694453614051573,0.525864931111551,0.210374639769452
"29874",874,"postgres","Fold-61","Rep-2","NaiveBayes","R-ad",0.694453614051573,0.633642365165185,0.31700288184438
"29875",875,"postgres","Fold-61","Rep-2","NaiveBayes","R-ee",0.694453614051573,0.719082055595989,0.492795389048991
"29876",876,"postgres","Fold-61","Rep-2","NaiveBayes","R-dd",0.694453614051573,0.538822572180959,0.331412103746398
"29877",877,"postgres","Fold-61","Rep-2","SimpleLogistic","R-non-EA",0.720300092551151,0.559875603034715,0.227665706051873
"29878",878,"postgres","Fold-61","Rep-2","SimpleLogistic","R-ad",0.720300092551151,0.722701994033448,0.472622478386167
"29879",879,"postgres","Fold-61","Rep-2","SimpleLogistic","R-ee",0.720300092551151,0.749045740836506,0.510086455331412
"29880",880,"postgres","Fold-61","Rep-2","SimpleLogistic","R-dd",0.720300092551151,0.551429517283292,0.340057636887608
"29881",881,"postgres","Fold-61","Rep-2","LMT","R-non-EA",0.720482359588563,0.55825331344567,0.213256484149856
"29882",882,"postgres","Fold-61","Rep-2","LMT","R-ad",0.720482359588563,0.731015736010777,0.426512968299712
"29883",883,"postgres","Fold-61","Rep-2","LMT","R-ee",0.720482359588563,0.772354601598559,0.524495677233429
"29884",884,"postgres","Fold-61","Rep-2","LMT","R-dd",0.720482359588563,0.62360878133319,0.412103746397695
"29885",885,"postgres","Fold-61","Rep-2","RBFNetwork","R-non-EA",0.573614618626476,0.591565322209114,0.288184438040346
"29886",886,"postgres","Fold-61","Rep-2","RBFNetwork","R-ad",0.573614618626476,0.709668840548518,0.463976945244957
"29887",887,"postgres","Fold-61","Rep-2","RBFNetwork","R-ee",0.573614618626476,0.713813957038096,0.478386167146974
"29888",888,"postgres","Fold-61","Rep-2","RBFNetwork","R-dd",0.573614618626476,0.620031557813725,0.412103746397695
"29889",889,"postgres","Fold-61","Rep-2","JRip","R-non-EA",0.687271280182915,0.558229699184039,0.219020172910663
"29890",890,"postgres","Fold-61","Rep-2","JRip","R-ad",0.687271280182915,0.730107327260394,0.438040345821326
"29891",891,"postgres","Fold-61","Rep-2","JRip","R-ee",0.687271280182915,0.759597260970242,0.521613832853026
"29892",892,"postgres","Fold-61","Rep-2","JRip","R-dd",0.687271280182915,0.615562770918326,0.403458213256484
"29893",893,"postgres","Fold-61","Rep-2","Logistic","R-non-EA",0.719484953856062,0.564055038571242,0.216138328530259
"29894",894,"postgres","Fold-61","Rep-2","Logistic","R-ad",0.719484953856062,0.723541711861899,0.461095100864553
"29895",895,"postgres","Fold-61","Rep-2","Logistic","R-ee",0.719484953856062,0.755099559704498,0.521613832853026
"29896",896,"postgres","Fold-61","Rep-2","Logistic","R-dd",0.719484953856062,0.629887144220264,0.423631123919308
"29897",897,"postgres","Fold-61","Rep-2","RandomForest","R-non-EA",0.711563425891235,0.565361948455629,0.227665706051873
"29898",898,"postgres","Fold-61","Rep-2","RandomForest","R-ad",0.711563425891235,0.719307071642243,0.412103746397695
"29899",899,"postgres","Fold-61","Rep-2","RandomForest","R-ee",0.711563425891235,0.771744727796877,0.518731988472622
"29900",900,"postgres","Fold-61","Rep-2","RandomForest","R-dd",0.711563425891235,0.612532188072724,0.39193083573487
"29901",901,"postgres","Fold-61","Rep-2","SMO","R-non-EA",0.646756355550335,0.508771462217355,0.193083573487032
"29902",902,"postgres","Fold-61","Rep-2","SMO","R-ad",0.646756355550335,0.576751035284233,0.357348703170029
"29903",903,"postgres","Fold-61","Rep-2","SMO","R-ee",0.646756355550335,0.576751035284233,0.357348703170029
"29904",904,"postgres","Fold-61","Rep-2","SMO","R-dd",0.646756355550335,0.558793394682853,0.357348703170029
"29905",905,"postgres","Fold-61","Rep-2","J48","R-non-EA",0.695335583993714,0.555382309627247,0.210374639769452
"29906",906,"postgres","Fold-61","Rep-2","J48","R-ad",0.695335583993714,0.697468897692049,0.394812680115274
"29907",907,"postgres","Fold-61","Rep-2","J48","R-ee",0.695335583993714,0.744798926123488,0.498559077809798
"29908",908,"postgres","Fold-61","Rep-2","J48","R-dd",0.695335583993714,0.603423700034508,0.39193083573487
"29909",909,"postgres","Fold-61","Rep-2","Ridor","R-non-EA",0.644643070511016,0.549113392245808,0.210374639769452
"29910",910,"postgres","Fold-61","Rep-2","Ridor","R-ad",0.644643070511016,0.708702183686253,0.478386167146974
"29911",911,"postgres","Fold-61","Rep-2","Ridor","R-ee",0.644643070511016,0.708703495581399,0.478386167146974
"29912",912,"postgres","Fold-61","Rep-2","Ridor","R-dd",0.644643070511016,0.708703495581399,0.478386167146974
"29913",913,"postgres","Fold-61","Rep-2","IBk","R-non-EA",0.687095088713418,0.557272120722193,0.216138328530259
"29914",914,"postgres","Fold-61","Rep-2","IBk","R-ad",0.687095088713418,0.703502933272055,0.435158501440922
"29915",915,"postgres","Fold-61","Rep-2","IBk","R-ee",0.687095088713418,0.748237298472992,0.481268011527378
"29916",916,"postgres","Fold-61","Rep-2","IBk","R-dd",0.687095088713418,0.603138703888525,0.394812680115274
"29917",917,"postgres","Fold-61","Rep-2","NS.UP","R-unsup",0.408385498834504,0.252194263040398,0
"29918",918,"postgres","Fold-61","Rep-2","ND.UP","R-unsup",0.370231944931052,0.33176978185378,0
"29919",919,"postgres","Fold-61","Rep-2","NF.UP","R-unsup",0.65817336025485,0.394227797707926,0
"29920",920,"postgres","Fold-61","Rep-2","Entropy.UP","R-unsup",0.605774624783052,0.404685281033597,0
"29921",921,"postgres","Fold-61","Rep-2","LT.UP","R-unsup",0.595806643025957,0.573044721157178,0.285302593659942
"29922",922,"postgres","Fold-61","Rep-2","FIX.UP","R-unsup",0.521706991561036,0.278129642542193,0
"29923",923,"postgres","Fold-61","Rep-2","NDEV.UP","R-unsup",0.475158015395489,0.552767335366528,0.270893371757925
"29924",924,"postgres","Fold-61","Rep-2","AGE.UP","R-unsup",0.544975404075896,0.633555727485977,0.342939481268012
"29925",925,"postgres","Fold-61","Rep-2","NUC.UP","R-unsup",0.386188411461761,0.403560304976167,0.0403458213256484
"29926",926,"postgres","Fold-61","Rep-2","EXP.UP","R-unsup",0.538550491007147,0.552339184878229,0.22478386167147
"29927",927,"postgres","Fold-61","Rep-2","REXP.UP","R-unsup",0.514741352947967,0.534055197275988,0.221902017291066
"29928",928,"postgres","Fold-61","Rep-2","SEXP.UP","R-unsup",0.518941595565645,0.545276623689132,0.239193083573487
"29929",929,"postgres","Fold-71","Rep-2","EALR","EALR",0.55861845986534,0.629607954982645,0.347432024169184
"29931",931,"postgres","Fold-71","Rep-2","NaiveBayes","R-non-EA",0.686037845180335,0.542084188493096,0.223564954682779
"29932",932,"postgres","Fold-71","Rep-2","NaiveBayes","R-ad",0.686037845180335,0.621268272446361,0.299093655589124
"29933",933,"postgres","Fold-71","Rep-2","NaiveBayes","R-ee",0.686037845180335,0.692340928525684,0.43202416918429
"29934",934,"postgres","Fold-71","Rep-2","NaiveBayes","R-dd",0.686037845180335,0.536883365309796,0.311178247734139
"29935",935,"postgres","Fold-71","Rep-2","SimpleLogistic","R-non-EA",0.706415373213607,0.580858134925121,0.256797583081571
"29936",936,"postgres","Fold-71","Rep-2","SimpleLogistic","R-ad",0.706415373213607,0.713905855708752,0.447129909365559
"29937",937,"postgres","Fold-71","Rep-2","SimpleLogistic","R-ee",0.706415373213607,0.725384178630261,0.465256797583082
"29938",938,"postgres","Fold-71","Rep-2","SimpleLogistic","R-dd",0.706415373213607,0.627234565374602,0.395770392749245
"29939",939,"postgres","Fold-71","Rep-2","LMT","R-non-EA",0.720080871870991,0.594406968628835,0.229607250755287
"29940",940,"postgres","Fold-71","Rep-2","LMT","R-ad",0.720080871870991,0.72877583862825,0.429003021148036
"29941",941,"postgres","Fold-71","Rep-2","LMT","R-ee",0.720080871870991,0.755503290783834,0.477341389728097
"29942",942,"postgres","Fold-71","Rep-2","LMT","R-dd",0.720080871870991,0.641184625782537,0.410876132930514
"29943",943,"postgres","Fold-71","Rep-2","RBFNetwork","R-non-EA",0.607813415240947,0.452651048273684,0.193353474320242
"29944",944,"postgres","Fold-71","Rep-2","RBFNetwork","R-ad",0.607813415240947,0.670692611201349,0.314199395770393
"29945",945,"postgres","Fold-71","Rep-2","RBFNetwork","R-ee",0.607813415240947,0.701528649543158,0.441087613293051
"29946",946,"postgres","Fold-71","Rep-2","RBFNetwork","R-dd",0.607813415240947,0.53652416255936,0.314199395770393
"29947",947,"postgres","Fold-71","Rep-2","JRip","R-non-EA",0.681543913719875,0.588731664993156,0.235649546827795
"29948",948,"postgres","Fold-71","Rep-2","JRip","R-ad",0.681543913719875,0.721581977711742,0.425981873111782
"29949",949,"postgres","Fold-71","Rep-2","JRip","R-ee",0.681543913719875,0.736728704596595,0.477341389728097
"29950",950,"postgres","Fold-71","Rep-2","JRip","R-dd",0.681543913719875,0.659763173773285,0.425981873111782
"29951",951,"postgres","Fold-71","Rep-2","Logistic","R-non-EA",0.710339296549089,0.589668736851024,0.250755287009063
"29952",952,"postgres","Fold-71","Rep-2","Logistic","R-ad",0.710339296549089,0.719123334954915,0.447129909365559
"29953",953,"postgres","Fold-71","Rep-2","Logistic","R-ee",0.710339296549089,0.733348824251853,0.477341389728097
"29954",954,"postgres","Fold-71","Rep-2","Logistic","R-dd",0.710339296549089,0.643893000780724,0.419939577039275
"29955",955,"postgres","Fold-71","Rep-2","RandomForest","R-non-EA",0.73002294728842,0.5993769071647,0.229607250755287
"29956",956,"postgres","Fold-71","Rep-2","RandomForest","R-ad",0.73002294728842,0.727520711300087,0.429003021148036
"29957",957,"postgres","Fold-71","Rep-2","RandomForest","R-ee",0.73002294728842,0.761013293395879,0.498489425981873
"29958",958,"postgres","Fold-71","Rep-2","RandomForest","R-dd",0.73002294728842,0.658653239803807,0.422960725075529
"29959",959,"postgres","Fold-71","Rep-2","SMO","R-non-EA",0.658627067722844,0.571166730269122,0.256797583081571
"29960",960,"postgres","Fold-71","Rep-2","SMO","R-ad",0.658627067722844,0.635165843942172,0.40785498489426
"29961",961,"postgres","Fold-71","Rep-2","SMO","R-ee",0.658627067722844,0.635165843942172,0.40785498489426
"29962",962,"postgres","Fold-71","Rep-2","SMO","R-dd",0.658627067722844,0.635165843942172,0.40785498489426
"29963",963,"postgres","Fold-71","Rep-2","J48","R-non-EA",0.680174004690233,0.565434499876027,0.205438066465257
"29964",964,"postgres","Fold-71","Rep-2","J48","R-ad",0.680174004690233,0.682779595361567,0.398791540785498
"29965",965,"postgres","Fold-71","Rep-2","J48","R-ee",0.680174004690233,0.713496958598844,0.450151057401813
"29966",966,"postgres","Fold-71","Rep-2","J48","R-dd",0.680174004690233,0.644730519573195,0.410876132930514
"29967",967,"postgres","Fold-71","Rep-2","Ridor","R-non-EA",0.65077397235828,0.57632969368909,0.268882175226586
"29968",968,"postgres","Fold-71","Rep-2","Ridor","R-ad",0.65077397235828,0.62322465607035,0.380664652567976
"29969",969,"postgres","Fold-71","Rep-2","Ridor","R-ee",0.65077397235828,0.62322465607035,0.380664652567976
"29970",970,"postgres","Fold-71","Rep-2","Ridor","R-dd",0.65077397235828,0.616140484408131,0.380664652567976
"29971",971,"postgres","Fold-71","Rep-2","IBk","R-non-EA",0.683648639853541,0.58061229236288,0.220543806646526
"29972",972,"postgres","Fold-71","Rep-2","IBk","R-ad",0.683648639853541,0.698572349866034,0.419939577039275
"29973",973,"postgres","Fold-71","Rep-2","IBk","R-ee",0.683648639853541,0.735246692000143,0.45619335347432
"29974",974,"postgres","Fold-71","Rep-2","IBk","R-dd",0.683648639853541,0.620633695596622,0.386706948640483
"29975",975,"postgres","Fold-71","Rep-2","NS.UP","R-unsup",0.427883999672481,0.260119505703172,0
"29976",976,"postgres","Fold-71","Rep-2","ND.UP","R-unsup",0.403632935762289,0.331148987438047,0
"29977",977,"postgres","Fold-71","Rep-2","NF.UP","R-unsup",0.653614565334688,0.375049023324765,0
"29978",978,"postgres","Fold-71","Rep-2","Entropy.UP","R-unsup",0.40690077239775,0.415947722711849,0
"29979",979,"postgres","Fold-71","Rep-2","LT.UP","R-unsup",0.598944172795391,0.547433218457884,0.259818731117825
"29980",980,"postgres","Fold-71","Rep-2","FIX.UP","R-unsup",0.533646225454484,0.303956587910811,0
"29981",981,"postgres","Fold-71","Rep-2","NDEV.UP","R-unsup",0.504705978681906,0.567686420061208,0.29607250755287
"29982",982,"postgres","Fold-71","Rep-2","AGE.UP","R-unsup",0.55186654041809,0.653011357781774,0.359516616314199
"29983",983,"postgres","Fold-71","Rep-2","NUC.UP","R-unsup",0.39981083708265,0.398200063542142,0.0483383685800604
"29984",984,"postgres","Fold-71","Rep-2","EXP.UP","R-unsup",0.54832787119286,0.5707003038659,0.241691842900302
"29985",985,"postgres","Fold-71","Rep-2","REXP.UP","R-unsup",0.537646779716529,0.555462406763001,0.229607250755287
"29986",986,"postgres","Fold-71","Rep-2","SEXP.UP","R-unsup",0.526002028095207,0.58884650478019,0.299093655589124
"29987",987,"postgres","Fold-81","Rep-2","EALR","EALR",0.591862622241879,0.640341915370049,0.333333333333333
"29989",989,"postgres","Fold-81","Rep-2","NaiveBayes","R-non-EA",0.683156010942389,0.502106799939909,0.172514619883041
"29990",990,"postgres","Fold-81","Rep-2","NaiveBayes","R-ad",0.683156010942389,0.6110172275634,0.289473684210526
"29991",991,"postgres","Fold-81","Rep-2","NaiveBayes","R-ee",0.683156010942389,0.704543619473761,0.470760233918129
"29992",992,"postgres","Fold-81","Rep-2","NaiveBayes","R-dd",0.683156010942389,0.500923042454661,0.295321637426901
"29993",993,"postgres","Fold-81","Rep-2","SimpleLogistic","R-non-EA",0.705677592674497,0.547033537868743,0.204678362573099
"29994",994,"postgres","Fold-81","Rep-2","SimpleLogistic","R-ad",0.705677592674497,0.71929222347948,0.447368421052632
"29995",995,"postgres","Fold-81","Rep-2","SimpleLogistic","R-ee",0.705677592674497,0.75188762345694,0.517543859649123
"29996",996,"postgres","Fold-81","Rep-2","SimpleLogistic","R-dd",0.705677592674497,0.621221254357965,0.423976608187135
"29997",997,"postgres","Fold-81","Rep-2","LMT","R-non-EA",0.723739495798319,0.543031509353791,0.192982456140351
"29998",998,"postgres","Fold-81","Rep-2","LMT","R-ad",0.723739495798319,0.738466775941619,0.432748538011696
"29999",999,"postgres","Fold-81","Rep-2","LMT","R-ee",0.723739495798319,0.781269091024037,0.532163742690059
"30000",1000,"postgres","Fold-81","Rep-2","LMT","R-dd",0.723739495798319,0.611772773075428,0.409356725146199
"30001",1001,"postgres","Fold-81","Rep-2","RBFNetwork","R-non-EA",0.597953216374269,0.589137911090859,0.271929824561404
"30002",1002,"postgres","Fold-81","Rep-2","RBFNetwork","R-ad",0.597953216374269,0.722587259784964,0.473684210526316
"30003",1003,"postgres","Fold-81","Rep-2","RBFNetwork","R-ee",0.597953216374269,0.724428383472978,0.473684210526316
"30004",1004,"postgres","Fold-81","Rep-2","RBFNetwork","R-dd",0.597953216374269,0.648111276143443,0.450292397660819
"30005",1005,"postgres","Fold-81","Rep-2","JRip","R-non-EA",0.664642611430537,0.546224552529481,0.225146198830409
"30006",1006,"postgres","Fold-81","Rep-2","JRip","R-ad",0.664642611430537,0.720979643409969,0.453216374269006
"30007",1007,"postgres","Fold-81","Rep-2","JRip","R-ee",0.664642611430537,0.74547361683053,0.508771929824561
"30008",1008,"postgres","Fold-81","Rep-2","JRip","R-dd",0.664642611430537,0.603383958460367,0.406432748538012
