"","X","Dataset","Fold","Repeat","Method","MethodType","AUC","Popt","ACC"
"27296",4096,"platform","Fold-11","Rep-8","J48","R-ad",0.744832339528469,0.549361246269712,0.296095444685466
"27297",4097,"platform","Fold-11","Rep-8","J48","R-ee",0.744832339528469,0.899207039866337,0.786334056399132
"27298",4098,"platform","Fold-11","Rep-8","J48","R-dd",0.744832339528469,0.723486753372341,0.650759219088937
"27299",4099,"platform","Fold-11","Rep-8","Ridor","R-non-EA",0.671696625346932,0.457963711761713,0.218004338394794
"27300",4100,"platform","Fold-11","Rep-8","Ridor","R-ad",0.671696625346932,0.755450044618059,0.672451193058568
"27301",4101,"platform","Fold-11","Rep-8","Ridor","R-ee",0.671696625346932,0.755449976608235,0.672451193058568
"27302",4102,"platform","Fold-11","Rep-8","Ridor","R-dd",0.671696625346932,0.753656704377181,0.672451193058568
"27303",4103,"platform","Fold-11","Rep-8","IBk","R-non-EA",0.736625417884861,0.434702634575375,0.0748373101952278
"27304",4104,"platform","Fold-11","Rep-8","IBk","R-ad",0.736625417884861,0.515553791206899,0.27114967462039
"27305",4105,"platform","Fold-11","Rep-8","IBk","R-ee",0.736625417884861,0.894743884285408,0.784164859002169
"27306",4106,"platform","Fold-11","Rep-8","IBk","R-dd",0.736625417884861,0.635974062170956,0.554229934924078
"27307",4107,"platform","Fold-11","Rep-8","NS.UP","R-unsup",0.457646647480392,0.131100473508653,0
"27308",4108,"platform","Fold-11","Rep-8","ND.UP","R-unsup",0.39199413216928,0.608169982705319,0
"27309",4109,"platform","Fold-11","Rep-8","NF.UP","R-unsup",0.660754063155455,0.724700212301375,0.359002169197397
"27310",4110,"platform","Fold-11","Rep-8","Entropy.UP","R-unsup",0.594366295174038,0.626999734680111,0.478308026030369
"27311",4111,"platform","Fold-11","Rep-8","LT.UP","R-unsup",0.612377177031814,0.769454706402463,0.5
"27312",4112,"platform","Fold-11","Rep-8","FIX.UP","R-unsup",0.646397764500767,0.0870210372779839,0
"27313",4113,"platform","Fold-11","Rep-8","NDEV.UP","R-unsup",0.521894092080715,0.553250330684347,0.336225596529284
"27314",4114,"platform","Fold-11","Rep-8","AGE.UP","R-unsup",0.576449130685175,0.742407077005935,0.431670281995662
"27315",4115,"platform","Fold-11","Rep-8","NUC.UP","R-unsup",0.640496723735387,0.694633705675836,0.457700650759219
"27316",4116,"platform","Fold-11","Rep-8","EXP.UP","R-unsup",0.558049188709136,0.462075874845156,0.178958785249458
"27317",4117,"platform","Fold-11","Rep-8","REXP.UP","R-unsup",0.565637536299467,0.463936061026901,0.190889370932755
"27318",4118,"platform","Fold-11","Rep-8","SEXP.UP","R-unsup",0.521419198283878,0.537174881033745,0.18763557483731
"27319",4119,"platform","Fold-21","Rep-8","EALR","EALR",0.544360285594615,0.556987355270734,0.342245989304813
"27321",4121,"platform","Fold-21","Rep-8","NaiveBayes","R-non-EA",0.716005182003253,0.274081177745516,0.027807486631016
"27322",4122,"platform","Fold-21","Rep-8","NaiveBayes","R-ad",0.716005182003253,0.351647440998865,0.13475935828877
"27323",4123,"platform","Fold-21","Rep-8","NaiveBayes","R-ee",0.716005182003253,0.881650638043865,0.728342245989305
"27324",4124,"platform","Fold-21","Rep-8","NaiveBayes","R-dd",0.716005182003253,0.520540756270995,0.437433155080214
"27325",4125,"platform","Fold-21","Rep-8","SimpleLogistic","R-non-EA",0.758962430476413,0.337658691930802,0.0192513368983957
"27326",4126,"platform","Fold-21","Rep-8","SimpleLogistic","R-ad",0.758962430476413,0.373492242658266,0.135828877005348
"27327",4127,"platform","Fold-21","Rep-8","SimpleLogistic","R-ee",0.758962430476413,0.893442276326054,0.757219251336898
"27328",4128,"platform","Fold-21","Rep-8","SimpleLogistic","R-dd",0.758962430476413,0.700767063200602,0.623529411764706
"27329",4129,"platform","Fold-21","Rep-8","LMT","R-non-EA",0.773598472672725,0.437780795178697,0.21283422459893
"27330",4130,"platform","Fold-21","Rep-8","LMT","R-ad",0.773598472672725,0.476755251620883,0.219251336898396
"27331",4131,"platform","Fold-21","Rep-8","LMT","R-ee",0.773598472672725,0.896069895419148,0.763636363636364
"27332",4132,"platform","Fold-21","Rep-8","LMT","R-dd",0.773598472672725,0.716654447359799,0.638502673796791
"27333",4133,"platform","Fold-21","Rep-8","RBFNetwork","R-non-EA",0.640423911243583,0.363692068168664,0.159358288770053
"27334",4134,"platform","Fold-21","Rep-8","RBFNetwork","R-ad",0.640423911243583,0.564245291311827,0.444919786096257
"27335",4135,"platform","Fold-21","Rep-8","RBFNetwork","R-ee",0.640423911243583,0.882616931916113,0.72620320855615
"27336",4136,"platform","Fold-21","Rep-8","RBFNetwork","R-dd",0.640423911243583,0.541873810736894,0.454545454545455
"27337",4137,"platform","Fold-21","Rep-8","JRip","R-non-EA",0.704746403280637,0.375004205415822,0.14331550802139
"27338",4138,"platform","Fold-21","Rep-8","JRip","R-ad",0.704746403280637,0.547299270322424,0.401069518716578
"27339",4139,"platform","Fold-21","Rep-8","JRip","R-ee",0.704746403280637,0.887700930679604,0.735828877005348
"27340",4140,"platform","Fold-21","Rep-8","JRip","R-dd",0.704746403280637,0.706859089242309,0.618181818181818
"27341",4141,"platform","Fold-21","Rep-8","Logistic","R-non-EA",0.759109318839309,0.33787616858618,0.0192513368983957
"27342",4142,"platform","Fold-21","Rep-8","Logistic","R-ad",0.759109318839309,0.373948912072285,0.13475935828877
"27343",4143,"platform","Fold-21","Rep-8","Logistic","R-ee",0.759109318839309,0.893516122835727,0.759358288770054
"27344",4144,"platform","Fold-21","Rep-8","Logistic","R-dd",0.759109318839309,0.699378049503186,0.621390374331551
"27345",4145,"platform","Fold-21","Rep-8","RandomForest","R-non-EA",0.783233297293085,0.482663998132071,0.181818181818182
"27346",4146,"platform","Fold-21","Rep-8","RandomForest","R-ad",0.783233297293085,0.529981426826537,0.306951871657754
"27347",4147,"platform","Fold-21","Rep-8","RandomForest","R-ee",0.783233297293085,0.901975417647632,0.772192513368984
"27348",4148,"platform","Fold-21","Rep-8","RandomForest","R-dd",0.783233297293085,0.719691205185085,0.640641711229947
"27349",4149,"platform","Fold-21","Rep-8","SMO","R-non-EA",0.670053475935829,0.504756505085094,0.21283422459893
"27350",4150,"platform","Fold-21","Rep-8","SMO","R-ad",0.670053475935829,0.726225756449055,0.655614973262032
"27351",4151,"platform","Fold-21","Rep-8","SMO","R-ee",0.670053475935829,0.726225552222379,0.655614973262032
"27352",4152,"platform","Fold-21","Rep-8","SMO","R-dd",0.670053475935829,0.722602837098879,0.655614973262032
"27353",4153,"platform","Fold-21","Rep-8","J48","R-non-EA",0.75988876226099,0.489861405708438,0.201069518716578
"27354",4154,"platform","Fold-21","Rep-8","J48","R-ad",0.75988876226099,0.535829304526012,0.244919786096257
"27355",4155,"platform","Fold-21","Rep-8","J48","R-ee",0.75988876226099,0.892705561060397,0.759358288770054
"27356",4156,"platform","Fold-21","Rep-8","J48","R-dd",0.75988876226099,0.733563772507315,0.653475935828877
"27357",4157,"platform","Fold-21","Rep-8","Ridor","R-non-EA",0.647053953225602,0.516428565534891,0.224598930481283
"27358",4158,"platform","Fold-21","Rep-8","Ridor","R-ad",0.647053953225602,0.828194517526724,0.712299465240642
"27359",4159,"platform","Fold-21","Rep-8","Ridor","R-ee",0.647053953225602,0.828194398394497,0.712299465240642
"27360",4160,"platform","Fold-21","Rep-8","Ridor","R-dd",0.647053953225602,0.827985411070594,0.712299465240642
"27361",4161,"platform","Fold-21","Rep-8","IBk","R-non-EA",0.732807827552283,0.567393508986234,0.27379679144385
"27362",4162,"platform","Fold-21","Rep-8","IBk","R-ad",0.732807827552283,0.621297411984613,0.318716577540107
"27363",4163,"platform","Fold-21","Rep-8","IBk","R-ee",0.732807827552283,0.886882831104132,0.751871657754011
"27364",4164,"platform","Fold-21","Rep-8","IBk","R-dd",0.732807827552283,0.68166104650826,0.558288770053476
"27365",4165,"platform","Fold-21","Rep-8","NS.UP","R-unsup",0.465955017874015,0.107048715514904,0
"27366",4166,"platform","Fold-21","Rep-8","ND.UP","R-unsup",0.372085853715555,0.606402782902893,0
"27367",4167,"platform","Fold-21","Rep-8","NF.UP","R-unsup",0.675343307715535,0.718780197918445,0.350802139037433
"27368",4168,"platform","Fold-21","Rep-8","Entropy.UP","R-unsup",0.593505839494268,0.637431305401141,0.464171122994652
"27369",4169,"platform","Fold-21","Rep-8","LT.UP","R-unsup",0.637496956060119,0.75474927315442,0.464171122994652
"27370",4170,"platform","Fold-21","Rep-8","FIX.UP","R-unsup",0.627887359613493,0.091961927781148,0
"27371",4171,"platform","Fold-21","Rep-8","NDEV.UP","R-unsup",0.520362155791278,0.577049155870515,0.355080213903743
"27372",4172,"platform","Fold-21","Rep-8","AGE.UP","R-unsup",0.586324479121008,0.723152234644492,0.375401069518717
"27373",4173,"platform","Fold-21","Rep-8","NUC.UP","R-unsup",0.649427349678073,0.678830998511511,0.108021390374332
"27374",4174,"platform","Fold-21","Rep-8","EXP.UP","R-unsup",0.543395186191715,0.446772446980565,0.203208556149733
"27375",4175,"platform","Fold-21","Rep-8","REXP.UP","R-unsup",0.557322988808042,0.458181478977754,0.236363636363636
"27376",4176,"platform","Fold-21","Rep-8","SEXP.UP","R-unsup",0.519953537301657,0.503235947675836,0.255614973262032
"27377",4177,"platform","Fold-31","Rep-8","EALR","EALR",0.495410419014437,0.514748898153516,0.360878661087866
"27379",4179,"platform","Fold-31","Rep-8","NaiveBayes","R-non-EA",0.70078957777232,0.157211024012493,0.00104602510460251
"27380",4180,"platform","Fold-31","Rep-8","NaiveBayes","R-ad",0.70078957777232,0.587358393939571,0.187238493723849
"27381",4181,"platform","Fold-31","Rep-8","NaiveBayes","R-ee",0.70078957777232,0.932764858555589,0.871338912133891
"27382",4182,"platform","Fold-31","Rep-8","NaiveBayes","R-dd",0.70078957777232,0.510264504047049,0.47907949790795
"27383",4183,"platform","Fold-31","Rep-8","SimpleLogistic","R-non-EA",0.738614029168589,0.197313050041707,0.00104602510460251
"27384",4184,"platform","Fold-31","Rep-8","SimpleLogistic","R-ad",0.738614029168589,0.594757447709978,0.119246861924686
"27385",4185,"platform","Fold-31","Rep-8","SimpleLogistic","R-ee",0.738614029168589,0.941309902553221,0.891213389121339
"27386",4186,"platform","Fold-31","Rep-8","SimpleLogistic","R-dd",0.738614029168589,0.673759566739714,0.649581589958159
"27387",4187,"platform","Fold-31","Rep-8","LMT","R-non-EA",0.75498817603365,0.25890188300452,0.00104602510460251
"27388",4188,"platform","Fold-31","Rep-8","LMT","R-ad",0.75498817603365,0.662014057795363,0.308577405857741
"27389",4189,"platform","Fold-31","Rep-8","LMT","R-ee",0.75498817603365,0.942605695824463,0.890167364016736
"27390",4190,"platform","Fold-31","Rep-8","LMT","R-dd",0.75498817603365,0.694610823467517,0.670502092050209
"27391",4191,"platform","Fold-31","Rep-8","RBFNetwork","R-non-EA",0.640758849230849,0.212639050843877,0.00836820083682008
"27392",4192,"platform","Fold-31","Rep-8","RBFNetwork","R-ad",0.640758849230849,0.729287957291824,0.514644351464435
"27393",4193,"platform","Fold-31","Rep-8","RBFNetwork","R-ee",0.640758849230849,0.936313214309129,0.879707112970711
"27394",4194,"platform","Fold-31","Rep-8","RBFNetwork","R-dd",0.640758849230849,0.553521208803668,0.523012552301255
"27395",4195,"platform","Fold-31","Rep-8","JRip","R-non-EA",0.695415334509992,0.445446969675769,0.379707112970711
"27396",4196,"platform","Fold-31","Rep-8","JRip","R-ad",0.695415334509992,0.740383746251189,0.460251046025105
"27397",4197,"platform","Fold-31","Rep-8","JRip","R-ee",0.695415334509992,0.940209169903104,0.889121338912134
"27398",4198,"platform","Fold-31","Rep-8","JRip","R-dd",0.695415334509992,0.661763514859967,0.637029288702929
"27399",4199,"platform","Fold-31","Rep-8","Logistic","R-non-EA",0.738633729403691,0.197344957509667,0.00104602510460251
"27400",4200,"platform","Fold-31","Rep-8","Logistic","R-ad",0.738633729403691,0.594726298264173,0.119246861924686
"27401",4201,"platform","Fold-31","Rep-8","Logistic","R-ee",0.738633729403691,0.941314417447385,0.891213389121339
"27402",4202,"platform","Fold-31","Rep-8","Logistic","R-dd",0.738633729403691,0.672988858335933,0.648535564853556
"27403",4203,"platform","Fold-31","Rep-8","RandomForest","R-non-EA",0.765982915497085,0.464629308636815,0.315899581589958
"27404",4204,"platform","Fold-31","Rep-8","RandomForest","R-ad",0.765982915497085,0.70260725960194,0.348326359832636
"27405",4205,"platform","Fold-31","Rep-8","RandomForest","R-ee",0.765982915497085,0.945836879672148,0.905857740585774
"27406",4206,"platform","Fold-31","Rep-8","RandomForest","R-dd",0.765982915497085,0.679039079175782,0.658995815899582
"27407",4207,"platform","Fold-31","Rep-8","SMO","R-non-EA",0.656585501698046,0.299179776721174,0.0104602510460251
"27408",4208,"platform","Fold-31","Rep-8","SMO","R-ad",0.656585501698046,0.719424900651536,0.696652719665272
"27409",4209,"platform","Fold-31","Rep-8","SMO","R-ee",0.656585501698046,0.718223342927405,0.696652719665272
"27410",4210,"platform","Fold-31","Rep-8","SMO","R-dd",0.656585501698046,0.716492295700618,0.696652719665272
"27411",4211,"platform","Fold-31","Rep-8","J48","R-non-EA",0.726743203036361,0.276857420874985,0.0115062761506276
"27412",4212,"platform","Fold-31","Rep-8","J48","R-ad",0.726743203036361,0.689205901672961,0.293933054393305
"27413",4213,"platform","Fold-31","Rep-8","J48","R-ee",0.726743203036361,0.937288900038005,0.893305439330544
"27414",4214,"platform","Fold-31","Rep-8","J48","R-dd",0.726743203036361,0.69127968931507,0.666317991631799
"27415",4215,"platform","Fold-31","Rep-8","Ridor","R-non-EA",0.636432065556262,0.306803929098493,0.00732217573221757
"27416",4216,"platform","Fold-31","Rep-8","Ridor","R-ad",0.636432065556262,0.488667342899728,0.372384937238494
"27417",4217,"platform","Fold-31","Rep-8","Ridor","R-ee",0.636432065556262,0.486268839631905,0.372384937238494
"27418",4218,"platform","Fold-31","Rep-8","Ridor","R-dd",0.636432065556262,0.475685947182133,0.372384937238494
"27419",4219,"platform","Fold-31","Rep-8","IBk","R-non-EA",0.744479343825334,0.454727111271328,0.207112970711297
"27420",4220,"platform","Fold-31","Rep-8","IBk","R-ad",0.744479343825334,0.723430329245778,0.399581589958159
"27421",4221,"platform","Fold-31","Rep-8","IBk","R-ee",0.744479343825334,0.939694995703724,0.894351464435146
"27422",4222,"platform","Fold-31","Rep-8","IBk","R-dd",0.744479343825334,0.629596897279162,0.599372384937239
"27423",4223,"platform","Fold-31","Rep-8","NS.UP","R-unsup",0.461717279057082,0.49065824579204,0
"27424",4224,"platform","Fold-31","Rep-8","ND.UP","R-unsup",0.394411712726964,0.755126916275116,0.570083682008368
"27425",4225,"platform","Fold-31","Rep-8","NF.UP","R-unsup",0.660271358306346,0.84102538649713,0.698744769874477
"27426",4226,"platform","Fold-31","Rep-8","Entropy.UP","R-unsup",0.603407490373662,0.714425417837805,0.572175732217573
"27427",4227,"platform","Fold-31","Rep-8","LT.UP","R-unsup",0.623586077786474,0.858069456512647,0.666317991631799
"27428",4228,"platform","Fold-31","Rep-8","FIX.UP","R-unsup",0.620809014062525,0.0446047350802051,0
"27429",4229,"platform","Fold-31","Rep-8","NDEV.UP","R-unsup",0.538901461336663,0.731573705783544,0.452928870292887
"27430",4230,"platform","Fold-31","Rep-8","AGE.UP","R-unsup",0.575651484862186,0.821854035230639,0.633891213389121
"27431",4231,"platform","Fold-31","Rep-8","NUC.UP","R-unsup",0.637727021301501,0.783188005778137,0.485355648535565
"27432",4232,"platform","Fold-31","Rep-8","EXP.UP","R-unsup",0.525940714915794,0.438071167301255,0.268828451882845
"27433",4233,"platform","Fold-31","Rep-8","REXP.UP","R-unsup",0.536259047763316,0.531179093314995,0.267782426778243
"27434",4234,"platform","Fold-31","Rep-8","SEXP.UP","R-unsup",0.494801241841616,0.56742402073422,0.29602510460251
"27435",4235,"platform","Fold-41","Rep-8","EALR","EALR",0.485291537040588,0.56172978152244,0.331454340473506
"27437",4237,"platform","Fold-41","Rep-8","NaiveBayes","R-non-EA",0.700063169174908,0.185339812053353,0.00450958286358512
"27438",4238,"platform","Fold-41","Rep-8","NaiveBayes","R-ad",0.700063169174908,0.495019878244002,0.186020293122886
"27439",4239,"platform","Fold-41","Rep-8","NaiveBayes","R-ee",0.700063169174908,0.923210765989067,0.84554678692221
"27440",4240,"platform","Fold-41","Rep-8","NaiveBayes","R-dd",0.700063169174908,0.497729208636184,0.458850056369786
"27441",4241,"platform","Fold-41","Rep-8","SimpleLogistic","R-non-EA",0.737865227964788,0.231491604898293,0.00338218714768884
"27442",4242,"platform","Fold-41","Rep-8","SimpleLogistic","R-ad",0.737865227964788,0.598803744607353,0.130777903043968
"27443",4243,"platform","Fold-41","Rep-8","SimpleLogistic","R-ee",0.737865227964788,0.931619943463699,0.865839909808343
"27444",4244,"platform","Fold-41","Rep-8","SimpleLogistic","R-dd",0.737865227964788,0.678230225510609,0.645997745208568
"27445",4245,"platform","Fold-41","Rep-8","LMT","R-non-EA",0.754199844224774,0.274934473998837,0.0157835400225479
"27446",4246,"platform","Fold-41","Rep-8","LMT","R-ad",0.754199844224774,0.644434568014262,0.263810597519729
"27447",4247,"platform","Fold-41","Rep-8","LMT","R-ee",0.754199844224774,0.933435380942018,0.870349492671928
"27448",4248,"platform","Fold-41","Rep-8","LMT","R-dd",0.754199844224774,0.695461518468988,0.66065388951522
"27449",4249,"platform","Fold-41","Rep-8","RBFNetwork","R-non-EA",0.627391746193055,0.387024675844014,0.253664036076663
"27450",4250,"platform","Fold-41","Rep-8","RBFNetwork","R-ad",0.627391746193055,0.720234136671409,0.499436302142052
"27451",4251,"platform","Fold-41","Rep-8","RBFNetwork","R-ee",0.627391746193055,0.924936823549075,0.848928974069899
"27452",4252,"platform","Fold-41","Rep-8","RBFNetwork","R-dd",0.627391746193055,0.539317125155572,0.505073280721533
"27453",4253,"platform","Fold-41","Rep-8","JRip","R-non-EA",0.70372852848598,0.497548049103029,0.331454340473506
"27454",4254,"platform","Fold-41","Rep-8","JRip","R-ad",0.70372852848598,0.792781963174993,0.620067643742954
"27455",4255,"platform","Fold-41","Rep-8","JRip","R-ee",0.70372852848598,0.929016154290586,0.860202931228861
"27456",4256,"platform","Fold-41","Rep-8","JRip","R-dd",0.70372852848598,0.660356338782632,0.620067643742954
"27457",4257,"platform","Fold-41","Rep-8","Logistic","R-non-EA",0.737844259788779,0.231433322057617,0.00338218714768884
"27458",4258,"platform","Fold-41","Rep-8","Logistic","R-ad",0.737844259788779,0.598752850881078,0.130777903043968
"27459",4259,"platform","Fold-41","Rep-8","Logistic","R-ee",0.737844259788779,0.931619246335267,0.865839909808343
"27460",4260,"platform","Fold-41","Rep-8","Logistic","R-dd",0.737844259788779,0.679581331890486,0.647125140924464
"27461",4261,"platform","Fold-41","Rep-8","RandomForest","R-non-EA",0.769290823715455,0.351936306531155,0.0710259301014656
"27462",4262,"platform","Fold-41","Rep-8","RandomForest","R-ad",0.769290823715455,0.688751738988898,0.323562570462232
"27463",4263,"platform","Fold-41","Rep-8","RandomForest","R-ee",0.769290823715455,0.936442475669502,0.877113866967306
"27464",4264,"platform","Fold-41","Rep-8","RandomForest","R-dd",0.769290823715455,0.691829058232272,0.655016910935738
"27465",4265,"platform","Fold-41","Rep-8","SMO","R-non-EA",0.664611276481483,0.546439379004036,0.361894024802706
"27466",4266,"platform","Fold-41","Rep-8","SMO","R-ad",0.664611276481483,0.7341228865268,0.702367531003382
"27467",4267,"platform","Fold-41","Rep-8","SMO","R-ee",0.664611276481483,0.734122689900835,0.702367531003382
"27468",4268,"platform","Fold-41","Rep-8","SMO","R-dd",0.664611276481483,0.732261834059318,0.702367531003382
"27469",4269,"platform","Fold-41","Rep-8","J48","R-non-EA",0.735159926110591,0.342042657718691,0.200676437429538
"27470",4270,"platform","Fold-41","Rep-8","J48","R-ad",0.735159926110591,0.647716168226783,0.229988726042841
"27471",4271,"platform","Fold-41","Rep-8","J48","R-ee",0.735159926110591,0.91706711061705,0.855693348365276
"27472",4272,"platform","Fold-41","Rep-8","J48","R-dd",0.735159926110591,0.686844689434422,0.65163472378805
"27473",4273,"platform","Fold-41","Rep-8","Ridor","R-non-EA",0.665996397545217,0.554059630582267,0.347237880496054
"27474",4274,"platform","Fold-41","Rep-8","Ridor","R-ad",0.665996397545217,0.776340789305584,0.738444193912063
"27475",4275,"platform","Fold-41","Rep-8","Ridor","R-ee",0.665996397545217,0.776340606085935,0.738444193912063
"27476",4276,"platform","Fold-41","Rep-8","Ridor","R-dd",0.665996397545217,0.775582185106749,0.738444193912063
"27477",4277,"platform","Fold-41","Rep-8","IBk","R-non-EA",0.741062060508049,0.384449275642085,0.22435174746336
"27478",4278,"platform","Fold-41","Rep-8","IBk","R-ad",0.741062060508049,0.684967481254637,0.259301014656144
"27479",4279,"platform","Fold-41","Rep-8","IBk","R-ee",0.741062060508049,0.925364987769871,0.866967305524239
"27480",4280,"platform","Fold-41","Rep-8","IBk","R-dd",0.741062060508049,0.648196379130441,0.606538895152198
"27481",4281,"platform","Fold-41","Rep-8","NS.UP","R-unsup",0.461906829640288,0.0693490427326097,0
"27482",4282,"platform","Fold-41","Rep-8","ND.UP","R-unsup",0.383523614441251,0.725957487286532,0.0698985343855693
"27483",4283,"platform","Fold-41","Rep-8","NF.UP","R-unsup",0.64747620519172,0.815673409360129,0.643742953776776
"27484",4284,"platform","Fold-41","Rep-8","Entropy.UP","R-unsup",0.576983131407763,0.697937696269167,0.546786922209696
"27485",4285,"platform","Fold-41","Rep-8","LT.UP","R-unsup",0.614991309403555,0.837055074263339,0.647125140924464
"27486",4286,"platform","Fold-41","Rep-8","FIX.UP","R-unsup",0.635327081152541,0.0713781556145255,0
"27487",4287,"platform","Fold-41","Rep-8","NDEV.UP","R-unsup",0.542670950688957,0.716608077962965,0.419391206313416
"27488",4288,"platform","Fold-41","Rep-8","AGE.UP","R-unsup",0.585419463271695,0.812264779830034,0.591882750845547
"27489",4289,"platform","Fold-41","Rep-8","NUC.UP","R-unsup",0.630065799357763,0.782574035713063,0.506200676437429
"27490",4290,"platform","Fold-41","Rep-8","EXP.UP","R-unsup",0.553970252876203,0.512287649758572,0.301014656144307
"27491",4291,"platform","Fold-41","Rep-8","REXP.UP","R-unsup",0.560626936248195,0.600273619774549,0.252536640360767
"27492",4292,"platform","Fold-41","Rep-8","SEXP.UP","R-unsup",0.513510630458087,0.634433029684645,0.33032694475761
"27493",4293,"platform","Fold-51","Rep-8","EALR","EALR",0.543857053020326,0.527125683153676,0.205479452054795
"27495",4295,"platform","Fold-51","Rep-8","NaiveBayes","R-non-EA",0.688345965650668,0.288959982192264,0.0231822971548999
"27496",4296,"platform","Fold-51","Rep-8","NaiveBayes","R-ad",0.688345965650668,0.338061726812675,0.128556375131718
"27497",4297,"platform","Fold-51","Rep-8","NaiveBayes","R-ee",0.688345965650668,0.893907419612702,0.779768177028451
"27498",4298,"platform","Fold-51","Rep-8","NaiveBayes","R-dd",0.688345965650668,0.501918989464914,0.409905163329821
"27499",4299,"platform","Fold-51","Rep-8","SimpleLogistic","R-non-EA",0.736169748480004,0.346783804956338,0.0263435194942044
"27500",4300,"platform","Fold-51","Rep-8","SimpleLogistic","R-ad",0.736169748480004,0.358935125974764,0.0642781875658588
"27501",4301,"platform","Fold-51","Rep-8","SimpleLogistic","R-ee",0.736169748480004,0.912001560575311,0.814541622760801
"27502",4302,"platform","Fold-51","Rep-8","SimpleLogistic","R-dd",0.736169748480004,0.662588389300275,0.594309799789252
"27503",4303,"platform","Fold-51","Rep-8","LMT","R-non-EA",0.75327956612666,0.434878748217213,0.113804004214963
"27504",4304,"platform","Fold-51","Rep-8","LMT","R-ad",0.75327956612666,0.453839062612486,0.165437302423604
"27505",4305,"platform","Fold-51","Rep-8","LMT","R-ee",0.75327956612666,0.91508017897318,0.819810326659642
"27506",4306,"platform","Fold-51","Rep-8","LMT","R-dd",0.75327956612666,0.700198056623123,0.625922023182297
"27507",4307,"platform","Fold-51","Rep-8","RBFNetwork","R-non-EA",0.62126004767619,0.330447073565472,0.101159114857745
"27508",4308,"platform","Fold-51","Rep-8","RBFNetwork","R-ad",0.62126004767619,0.555071059297442,0.434141201264489
"27509",4309,"platform","Fold-51","Rep-8","RBFNetwork","R-ee",0.62126004767619,0.903854108309419,0.795574288724974
"27510",4310,"platform","Fold-51","Rep-8","RBFNetwork","R-dd",0.62126004767619,0.522131907988651,0.444678609062171
"27511",4311,"platform","Fold-51","Rep-8","JRip","R-non-EA",0.686387616506091,0.489969820208183,0.341412012644889
"27512",4312,"platform","Fold-51","Rep-8","JRip","R-ad",0.686387616506091,0.61221842251338,0.361433087460485
"27513",4313,"platform","Fold-51","Rep-8","JRip","R-ee",0.686387616506091,0.909431994858629,0.811380400421496
"27514",4314,"platform","Fold-51","Rep-8","JRip","R-dd",0.686387616506091,0.678518084494847,0.601685985247629
"27515",4315,"platform","Fold-51","Rep-8","Logistic","R-non-EA",0.736460701010868,0.346827259548774,0.0263435194942044
"27516",4316,"platform","Fold-51","Rep-8","Logistic","R-ad",0.736460701010868,0.358870372221089,0.0632244467860906
"27517",4317,"platform","Fold-51","Rep-8","Logistic","R-ee",0.736460701010868,0.91205095102267,0.814541622760801
"27518",4318,"platform","Fold-51","Rep-8","Logistic","R-dd",0.736460701010868,0.663594036950362,0.59536354056902
"27519",4319,"platform","Fold-51","Rep-8","RandomForest","R-non-EA",0.761228323844022,0.502264660410772,0.195995785036881
"27520",4320,"platform","Fold-51","Rep-8","RandomForest","R-ad",0.761228323844022,0.52510764255183,0.290832455216017
"27521",4321,"platform","Fold-51","Rep-8","RandomForest","R-ee",0.761228323844022,0.918599533881697,0.826132771338251
"27522",4322,"platform","Fold-51","Rep-8","RandomForest","R-dd",0.761228323844022,0.689354044701294,0.610115911485774
"27523",4323,"platform","Fold-51","Rep-8","SMO","R-non-EA",0.64418285442906,0.462721009769694,0.169652265542677
"27524",4324,"platform","Fold-51","Rep-8","SMO","R-ad",0.64418285442906,0.709777722843111,0.637513171759747
"27525",4325,"platform","Fold-51","Rep-8","SMO","R-ee",0.64418285442906,0.709777744072922,0.637513171759747
"27526",4326,"platform","Fold-51","Rep-8","SMO","R-dd",0.64418285442906,0.703620454942175,0.637513171759747
"27527",4327,"platform","Fold-51","Rep-8","J48","R-non-EA",0.732081114948572,0.440389405549033,0.0453108535300316
"27528",4328,"platform","Fold-51","Rep-8","J48","R-ad",0.732081114948572,0.520402799334378,0.246575342465753
"27529",4329,"platform","Fold-51","Rep-8","J48","R-ee",0.732081114948572,0.908650006089453,0.812434141201264
"27530",4330,"platform","Fold-51","Rep-8","J48","R-dd",0.732081114948572,0.733919842055532,0.661749209694415
"27531",4331,"platform","Fold-51","Rep-8","Ridor","R-non-EA",0.638254889041635,0.551782343848272,0.299262381454162
"27532",4332,"platform","Fold-51","Rep-8","Ridor","R-ad",0.638254889041635,0.591262937708415,0.39304531085353
"27533",4333,"platform","Fold-51","Rep-8","Ridor","R-ee",0.638254889041635,0.591262937708415,0.39304531085353
"27534",4334,"platform","Fold-51","Rep-8","Ridor","R-dd",0.638254889041635,0.573022224724191,0.39304531085353
"27535",4335,"platform","Fold-51","Rep-8","IBk","R-non-EA",0.732591436451118,0.495565258194792,0.151738672286617
"27536",4336,"platform","Fold-51","Rep-8","IBk","R-ad",0.732591436451118,0.555129128620445,0.265542676501581
"27537",4337,"platform","Fold-51","Rep-8","IBk","R-ee",0.732591436451118,0.903603641824703,0.806111696522655
"27538",4338,"platform","Fold-51","Rep-8","IBk","R-dd",0.732591436451118,0.661884345137642,0.579557428872497
"27539",4339,"platform","Fold-51","Rep-8","NS.UP","R-unsup",0.473374860777675,0.0998885132987931,0
